Ano,Mês,País Importado,Produto,UF Importadora,Via,FOB (US$)
2020,2,Rússia,Borracha e suas obras,Santa Catarina,MARITIMA,"168.524,00"
2020,5,Alemanha,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Santa Catarina,MARITIMA,"168.453,00"
2020,6,França,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,Paraná,MARITIMA,"168.419,00"
2020,2,Portugal,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Rio Grande do Sul,MARITIMA,"168.323,00"
2020,2,China,Obras de espartaria ou de cestaria,Santa Catarina,MARITIMA,"168.312,00"
2020,11,Alemanha,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,Paraná,MARITIMA,"168.278,00"
2020,6,Suíça,Artigos de relojoaria,Santa Catarina,AEREA,"168.237,00"
2020,1,Hong Kong,Obras diversas de metais comuns,Santa Catarina,MARITIMA,"168.220,00"
2020,11,Tanzânia,Plásticos e suas obras,Paraná,MARITIMA,"168.214,00"
2020,7,França,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Paraná,MARITIMA,"168.202,00"
2020,12,Japão,Plásticos e suas obras,Paraná,MARITIMA,"168.187,00"
2020,11,Dinamarca,Plásticos e suas obras,Paraná,MARITIMA,"168.126,00"
2020,3,Itália,Cacau e suas preparações,Rio Grande do Sul,MARITIMA,"168.115,00"
2020,3,Reino Unido,Níquel e suas obras,Santa Catarina,MARITIMA,"168.077,00"
2020,11,Israel,Produtos químicos orgânicos,Santa Catarina,MARITIMA,"167.933,00"
2020,3,Rússia,Produtos químicos orgânicos,Rio Grande do Sul,MARITIMA,"167.850,00"
2020,6,Itália,Produtos cerâmicos,Paraná,MARITIMA,"167.793,00"
2020,2,Espanha,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Rio Grande do Sul,MARITIMA,"167.683,00"
2020,11,Alemanha,Produtos diversos das indústrias químicas,Rio Grande do Sul,AEREA,"167.604,00"
2020,4,Peru,Obras diversas,Paraná,MARITIMA,"167.585,00"
2020,11,Taiwan (Formosa),Armas e munições; suas partes e acessórios,Rio Grande do Sul,MARITIMA,"167.562,00"
2020,6,Argentina,Cereais,Paraná,RODOVIARIA,"167.451,00"
2020,1,Suíça,Produtos químicos orgânicos,Santa Catarina,MARITIMA,"167.381,00"
2020,8,México,Produtos químicos orgânicos,Paraná,AEREA,"167.348,00"
2020,3,Estados Unidos,Borracha e suas obras,Paraná,AEREA,"167.237,00"
2020,9,Luxemburgo,Plásticos e suas obras,Rio Grande do Sul,MARITIMA,"167.192,00"
2020,7,Bélgica,Produtos químicos orgânicos,Rio Grande do Sul,MARITIMA,"167.144,00"
2020,4,Itália,Obras diversas de metais comuns,Rio Grande do Sul,MARITIMA,"167.094,00"
2020,2,Itália,Frutas; cascas de frutos cítricos e de melões,Santa Catarina,MARITIMA,"166.985,00"
2020,5,Japão,Produtos farmacêuticos,Santa Catarina,MARITIMA,"166.965,00"
2020,9,Espanha,Produtos diversos das indústrias químicas,Santa Catarina,AEREA,"166.859,00"
2020,10,Irlanda,Preparações alimentícias diversas,Santa Catarina,MARITIMA,"166.852,00"
2020,5,Vietnã,Vidro e suas obras,Santa Catarina,MARITIMA,"166.836,00"
2020,10,Nova Zelândia,Frutas; cascas de frutos cítricos e de melões,Rio Grande do Sul,MARITIMA,"166.772,00"
2020,9,Finlândia,Plásticos e suas obras,Paraná,MARITIMA,"166.771,00"
2020,6,Vietnã,Vidro e suas obras,Santa Catarina,MARITIMA,"166.727,00"
2020,1,Irlanda,Produtos farmacêuticos,Paraná,AEREA,"166.648,00"
2020,4,Grécia,Alumínio e suas obras,Paraná,MARITIMA,"166.640,00"
2020,4,Bélgica,Adubos (fertilizantes),Santa Catarina,MARITIMA,"166.618,00"
2020,1,Itália,Vidro e suas obras,Paraná,MARITIMA,"166.501,00"
2020,5,Suécia,Borracha e suas obras,Paraná,MARITIMA,"166.468,00"
2020,7,Japão,Produtos diversos das indústrias químicas,Paraná,MARITIMA,"166.456,00"
2020,5,Chile,Vidro e suas obras,Rio Grande do Sul,RODOVIARIA,"166.353,00"
2020,8,Paraguai,Alumínio e suas obras,Paraná,RODOVIARIA,"166.266,00"
2020,2,Suíça,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,Santa Catarina,AEREA,"166.263,00"
2020,12,Itália,Cereais,Paraná,MARITIMA,"166.240,00"
2020,2,Países Baixos (Holanda),Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,MARITIMA,"166.191,00"
2020,2,Uruguai,Produtos diversos das indústrias químicas,Paraná,MARITIMA,"166.189,00"
2020,2,Porto Rico,Produtos diversos das indústrias químicas,Santa Catarina,MARITIMA,"166.176,00"
2020,2,Estados Unidos,Filamentos sintéticos ou artificiais,Santa Catarina,MARITIMA,"166.157,00"
2020,3,Polônia,Borracha e suas obras,Santa Catarina,MARITIMA,"166.149,00"
2020,5,Taiwan (Formosa),Plásticos e suas obras,Rio Grande do Sul,MARITIMA,"166.109,00"
2020,6,Países Baixos (Holanda),Alumínio e suas obras,Santa Catarina,MARITIMA,"166.088,00"
2020,5,Vietnã,Vidro e suas obras,Rio Grande do Sul,MARITIMA,"165.951,00"
2020,6,Países Baixos (Holanda),Preparações alimentícias diversas,Rio Grande do Sul,MARITIMA,"165.929,00"
2020,3,Alemanha,Cobre e suas obras,Paraná,MARITIMA,"165.918,00"
2020,4,Peru,Cereais,Santa Catarina,MARITIMA,"165.889,00"
2020,8,Áustria,Plásticos e suas obras,Paraná,MARITIMA,"165.860,00"
2020,12,China,Produtos químicos orgânicos,Santa Catarina,RODOVIARIA,"165.832,00"
2020,9,Egito,Vidro e suas obras,Santa Catarina,MARITIMA,"165.779,00"
2020,11,Turquia,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,MARITIMA,"165.758,00"
2020,8,China,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Rio Grande do Sul,MARITIMA,"165.733,00"
2020,4,África do Sul,Plásticos e suas obras,Rio Grande do Sul,MARITIMA,"165.625,00"
2020,2,Estados Unidos,Plásticos e suas obras,Rio Grande do Sul,AEREA,"165.543,00"
2020,12,Canadá,Produtos farmacêuticos,Rio Grande do Sul,AEREA,"165.495,00"
2020,12,Eslováquia,Plásticos e suas obras,Rio Grande do Sul,MARITIMA,"165.340,00"
2020,10,Estados Unidos,Alumínio e suas obras,Santa Catarina,MARITIMA,"165.317,00"
2020,2,Itália,Borracha e suas obras,Santa Catarina,MARITIMA,"165.305,00"
2020,12,Taiwan (Formosa),Produtos para fotografia e cinematografia,Santa Catarina,MARITIMA,"165.217,00"
2020,11,Costa do Marfim,Cacau e suas preparações,Santa Catarina,MARITIMA,"165.192,00"
2020,11,África do Sul,Filamentos sintéticos ou artificiais,Paraná,MARITIMA,"165.178,00"
2020,11,Emirados Árabes Unidos,Plásticos e suas obras,Paraná,MARITIMA,"165.173,00"
2020,3,Argentina,Vidro e suas obras,Paraná,RODOVIARIA,"165.153,00"
2020,9,Países Baixos (Holanda),Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,Paraná,MARITIMA,"165.146,00"
2020,12,Países Baixos (Holanda),Produtos químicos orgânicos,Rio Grande do Sul,MARITIMA,"165.083,00"
2020,1,Alemanha,Plásticos e suas obras,Santa Catarina,AEREA,"165.063,00"
2020,2,Índia,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,Santa Catarina,MARITIMA,"165.028,00"
2020,12,China,Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel,Santa Catarina,MARITIMA,"164.985,00"
2020,10,Alemanha,Cobre e suas obras,Santa Catarina,MARITIMA,"164.962,00"
2020,5,Finlândia,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Paraná,MARITIMA,"164.880,00"
2020,5,França,Obras diversas de metais comuns,Paraná,MARITIMA,"164.855,00"
2020,9,Vietnã,Plásticos e suas obras,Santa Catarina,MARITIMA,"164.823,00"
2020,5,China,Açúcares e produtos de confeitaria,Paraná,MARITIMA,"164.799,00"
2020,8,Peru,Obras diversas de metais comuns,Santa Catarina,MARITIMA,"164.782,00"
2020,5,Alemanha,Alumínio e suas obras,Santa Catarina,MARITIMA,"164.742,00"
2020,3,Turquia,Produtos diversos das indústrias químicas,Paraná,MARITIMA,"164.728,00"
2020,2,China,Açúcares e produtos de confeitaria,Paraná,MARITIMA,"164.678,00"
2020,8,Hong Kong,Obras diversas de metais comuns,Paraná,MARITIMA,"164.595,00"
2020,9,Bélgica,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,Rio Grande do Sul,MARITIMA,"164.594,00"
2020,6,Irlanda,Produtos diversos das indústrias químicas,Santa Catarina,AEREA,"164.591,00"
2020,2,Colômbia,Plásticos e suas obras,Rio Grande do Sul,MARITIMA,"164.582,00"
2020,11,Polônia,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Santa Catarina,MARITIMA,"164.546,00"
2020,8,Turquia,Plásticos e suas obras,Paraná,MARITIMA,"164.505,00"
2020,4,México,Produtos diversos das indústrias químicas,Paraná,MARITIMA,"164.350,00"
2020,4,Argentina,Produtos farmacêuticos,Santa Catarina,RODOVIARIA,"164.333,00"
2020,1,Coreia do Sul,Vidro e suas obras,Paraná,MARITIMA,"164.308,00"
2020,9,Hong Kong,Obras diversas de metais comuns,Paraná,MARITIMA,"164.143,00"
2020,9,Grécia,Tabaco e seus sucedâneos manufaturados,Rio Grande do Sul,MARITIMA,"164.122,00"
2020,11,Peru,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Rio Grande do Sul,MARITIMA,"164.118,00"
2020,5,Turquia,Algodão,Santa Catarina,MARITIMA,"164.096,00"
2020,9,China,Tecidos de malha,Paraná,MARITIMA,"163.912,00"
2020,11,Grécia,Alumínio e suas obras,Paraná,MARITIMA,"163.894,00"
2020,8,Dinamarca,Plásticos e suas obras,Paraná,MARITIMA,"163.851,00"
2020,4,Estados Unidos,Produtos farmacêuticos,Paraná,AEREA,"163.791,00"
2020,1,Paraguai,Tecidos de malha,Rio Grande do Sul,RODOVIARIA,"163.650,00"
2020,7,Japão,Plásticos e suas obras,Rio Grande do Sul,MARITIMA,"163.641,00"
2020,4,Peru,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,Santa Catarina,MARITIMA,"163.631,00"
2020,2,Paraguai,Tecidos de malha,Rio Grande do Sul,RODOVIARIA,"163.575,00"
2020,12,Malásia,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Paraná,MARITIMA,"163.515,00"
2020,12,Vietnã,Produtos químicos orgânicos,Santa Catarina,MARITIMA,"163.502,00"
2020,5,Estados Unidos,Zinco e suas obras,Santa Catarina,MARITIMA,"163.466,00"
2020,10,Tailândia,Produtos químicos orgânicos,Santa Catarina,MARITIMA,"163.461,00"
2020,10,Reino Unido,Obras diversas de metais comuns,Paraná,MARITIMA,"163.367,00"
2020,12,Estados Unidos,Algodão,Santa Catarina,MARITIMA,"163.344,00"
2020,12,Itália,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Rio Grande do Sul,MARITIMA,"163.294,00"
2020,3,China,Plásticos e suas obras,Rio Grande do Sul,AEREA,"163.269,00"
2020,5,Índia,Plásticos e suas obras,Rio Grande do Sul,MARITIMA,"163.260,00"
2020,8,Índia,Filamentos sintéticos ou artificiais,Paraná,MARITIMA,"163.258,00"
2020,12,Bolívia,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Rio Grande do Sul,MARITIMA,"163.258,00"
2020,7,Estados Unidos,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Rio Grande do Sul,MARITIMA,"163.256,00"
2020,8,Argentina,Produtos farmacêuticos,Rio Grande do Sul,RODOVIARIA,"163.090,00"
2020,10,Itália,Produtos diversos das indústrias químicas,Paraná,MARITIMA,"163.076,00"
2020,9,Turquia,Vidro e suas obras,Santa Catarina,MARITIMA,"162.947,00"
2020,10,Polônia,Borracha e suas obras,Paraná,MARITIMA,"162.891,00"
2020,6,Itália,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,MARITIMA,"162.813,00"
2020,2,Argentina,Produtos farmacêuticos,Santa Catarina,AEREA,"162.746,00"
2020,8,Estados Unidos,Alumínio e suas obras,Paraná,MARITIMA,"162.740,00"
2020,6,China,Filamentos sintéticos ou artificiais,Paraná,MARITIMA,"162.613,00"
2020,11,Turquia,Tabaco e seus sucedâneos manufaturados,Rio Grande do Sul,MARITIMA,"162.586,00"
2020,6,Paraguai,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,Paraná,RODOVIARIA,"162.486,00"
2020,11,Argentina,Tabaco e seus sucedâneos manufaturados,Rio Grande do Sul,RODOVIARIA,"162.482,00"
